SchoolID,StudentID,STRATUM,StudentBIrthMonth,StudentBirthYear,Gender,OwnRoom,ComputerLaptopPhoneForSchool,EducationalApps,OwnPhonewithInternet,InternetAccess,CarsVansOrTrucks,MopedOrMotorcycles,RoomsWBathShower,RoomsWFlushToilet,MusicalInstruments,ArtWorks,VideoGame,SmartTV,Screens,TVs,PCs,LaptopNotebook,Tablets,EbookReader,PhoneWInternet
60800029,60803755,PHL - stratum 04: REGION 4A,September,2006,Female,Yes,Yes,No,Yes,Yes,Two,Two,Three or more,Three or more,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,1 or 2,03-May,1 or 2,None,More than 5
60800048,60803756,PHL - stratum 13: REGION 12,November,2006,Female,Yes,Yes,No Response,No,No,Three or more,Three or more,No Response,Two,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-Three or more,More than 10,More than 5,I don't know.,I don't know.,03-May,1 or 2,I don't know.
60800088,60803757,PHL - stratum 08: REGION 7,January,2006,Male,No,No,No,No,No,None,None,One,One,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,None,None,None,None,1 or 2
60800087,60803758,PHL - stratum 09: REGION 8,May,2006,Male,No,Yes,No,Yes,Yes,No Response,One,No Response,No Response,No Response,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Four,1 or 2,None,1 or 2,1 or 2,None,More than 5
60800137,60803759,PHL - stratum 03: REGION 3,October,2006,Male,Yes,Yes,Yes,Yes,Yes,None,One,One,One,None,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,1 or 2,03-May,03-May,None,03-May
60800020,60803760,PHL - stratum 12: REGION 11,August,2006,Female,No,No,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,1 or 2,1 or 2
60800035,60803761,PHL - stratum 09: REGION 8,June,2006,Female,Yes,Yes,Yes,Yes,Yes,One,One,Two,Two,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Five,1 or 2,None,1 or 2,1 or 2,None,03-May
60800083,60803762,PHL - stratum 07: REGION 6,January,2006,Male,No,No,No,Yes,Yes,None,Two,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800135,60803763,PHL - stratum 10: REGION 9,July,2006,Female,Yes,Yes,No,Yes,Yes,None,None,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,More than 10,1 or 2,1 or 2,1 or 2,None,None,More than 5
60800099,60803764,PHL - stratum 03: REGION 3,July,2006,Female,No,Yes,Yes,Yes,Yes,One,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,None,03-May
60800116,60803765,PHL - stratum 11: REGION 10,November,2006,Female,No,No,No,No,No,None,None,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,None,None,03-May,1 or 2
60800188,60803766,PHL - stratum 14: NCR,August,2006,Male,Yes,Yes,Yes,Yes,Yes,Two,One,Two,Two,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,More than 10,1 or 2,1 or 2,More than 5,1 or 2,None,More than 5
60800057,60803767,PHL - stratum 01: REGION 1,March,2006,Male,No,No,Yes,Yes,Yes,Three or more,Three or more,No Response,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800034,60803768,PHL - stratum 07: REGION 6,June,2006,Male,Yes,Yes,Yes,No,Yes,None,None,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800035,60803769,PHL - stratum 09: REGION 8,April,2006,Female,Yes,Yes,Yes,Yes,Yes,None,Two,None,Three or more,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-Three or more,Four,1 or 2,None,1 or 2,1 or 2,None,03-May
60800089,60803771,PHL - stratum 01: REGION 1,June,2006,Male,No,Yes,No,Yes,Yes,None,Two,One,One,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,I don't know.
60800111,60803772,PHL - stratum 07: REGION 6,January,2006,Female,Yes,No,No,Yes,Yes,None,Two,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Four,1 or 2,None,None,None,None,1 or 2
60800015,60803773,PHL - stratum 08: REGION 7,September,2006,Male,No,No,Yes,Yes,No,One,Two,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,More than 5
60800098,60803774,PHL - stratum 02: REGION 2,June,2006,Female,No,No,No,No,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800034,60803775,PHL - stratum 07: REGION 6,April,2006,Male,Yes,No,No,No,Yes,None,None,One,One,None,Two,Missing,Philippines :Smart TV-One,One,1 or 2,None,I don't know.,None,None,1 or 2
60800106,60803776,PHL - stratum 06: REGION 5,October,2006,Female,Yes,No,Yes,Yes,No,None,None,One,One,None,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Three,1 or 2,None,None,None,None,1 or 2
60800092,60803777,PHL - stratum 04: REGION 4A,October,2006,Female,Yes,Yes,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,1 or 2,None,None,None,1 or 2
60800106,60803778,PHL - stratum 06: REGION 5,October,2006,Female,Yes,Yes,Yes,Yes,Yes,No Response,Three or more,No Response,No Response,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-One,More than 10,1 or 2,More than 5,More than 5,No Response,No Response,More than 5
60800171,60803779,PHL - stratum 03: REGION 3,February,2006,Male,No,Yes,No,Yes,No,None,One,One,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,None,None,1 or 2,1 or 2
60800150,60803780,PHL - stratum 05: REGION 4B,March,2006,Female,No,No,Yes,Yes,Yes,None,One,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,1 or 2,None,None,None,None,1 or 2
60800160,60803781,PHL - stratum 02: REGION 2,February,2006,Male,Yes,Yes,Yes,No,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,None
60800063,60803783,PHL - stratum 01: REGION 1,August,2006,Female,Yes,Yes,Yes,Yes,Yes,None,No Response,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Four,03-May,None,1 or 2,1 or 2,None,03-May
60800016,60803784,PHL - stratum 07: REGION 6,May,2006,Male,No Response,Yes,No Response,No Response,No Response,No Response,One,No Response,No Response,No Response,No Response,Missing,Missing,Five,None,None,None,None,None,None
60800162,60803786,PHL - stratum 02: REGION 2,February,2006,Male,No,Yes,Yes,Yes,Yes,None,Two,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,None,None,1 or 2
60800115,60803787,PHL - stratum 12: REGION 11,November,2006,Female,No,Yes,Yes,Yes,Yes,None,Two,None,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,None,None,1 or 2,1 or 2
60800173,60803788,PHL - stratum 14: NCR,January,2006,Female,No,No,No,Yes,Yes,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,None,None,None
60800119,60803789,PHL - stratum 15: CAR,February,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,Two,None,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,1 or 2,None,1 or 2,None,None,03-May
60800087,60803791,PHL - stratum 09: REGION 8,June,2006,Female,No,No,No,Yes,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800146,60803792,PHL - stratum 04: REGION 4A,April,2006,Male,No,No,No,Yes,No,None,Two,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,None,None,None,1 or 2
60800142,60803793,PHL - stratum 05: REGION 4B,July,2006,Female,No,Yes,Yes,Yes,Yes,None,One,One,One,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,None,1 or 2,None,None,03-May
60800105,60803794,PHL - stratum 14: NCR,October,2006,Male,No,Yes,No,Yes,Yes,One,One,Three or more,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-One,Three,1 or 2,1 or 2,1 or 2,03-May,None,More than 5
60800052,60803795,PHL - stratum 12: REGION 11,October,2006,Female,No,No,Yes,Yes,No,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,None,1 or 2,None,None,03-May
60800182,60803796,PHL - stratum 06: REGION 5,November,2006,Female,No,Yes,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,1 or 2,None,None,None,03-May
60800049,60803797,PHL - stratum 03: REGION 3,June,2006,Male,Yes,Yes,Yes,Yes,Yes,None,One,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,1 or 2,None,None,1 or 2
60800041,60803798,PHL - stratum 14: NCR,April,2006,Male,No,Yes,Yes,Yes,Yes,One,None,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,More than 10,1 or 2,1 or 2,03-May,1 or 2,None,03-May
60800173,60803799,PHL - stratum 14: NCR,June,2006,Male,No,Yes,Yes,Yes,Yes,None,None,None,None,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,1 or 2,None,1 or 2,None,03-May
60800064,60803800,PHL - stratum 04: REGION 4A,March,2006,Female,No,No,No,Yes,Yes,None,None,One,None,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,More than 10,1 or 2,None,1 or 2,1 or 2,None,More than 5
60800103,60803801,PHL - stratum 12: REGION 11,November,2006,Female,Yes,Yes,No,Yes,Yes,None,One,One,One,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,1 or 2,1 or 2,None,03-May
60800079,60803802,PHL - stratum 04: REGION 4A,May,2006,Female,Yes,Yes,No,Yes,Yes,One,Two,None,None,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2
60800096,60803803,PHL - stratum 05: REGION 4B,March,2006,Female,Yes,No,No,Yes,No,None,One,Two,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,1 or 2,None,None,1 or 2
60800037,60803805,PHL - stratum 10: REGION 9,February,2006,Female,No,Yes,No,Yes,No,None,Three or more,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800049,60803806,PHL - stratum 03: REGION 3,April,2006,Female,No,Yes,Yes,Yes,Yes,Two,One,One,One,None,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,More than 10,1 or 2,None,1 or 2,03-May,None,03-May
60800084,60803807,PHL - stratum 03: REGION 3,February,2006,Male,No,Yes,Yes,Yes,Yes,Two,One,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Three,1 or 2,No Response,03-May,1 or 2,No Response,More than 5
60800055,60803808,PHL - stratum 01: REGION 1,April,2006,Male,No,Yes,Yes,Yes,Yes,Three or more,Three or more,Three or more,Three or more,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-Three or more,One,1 or 2,None,None,None,None,None
60800135,60803809,PHL - stratum 10: REGION 9,September,2006,Female,Yes,Yes,Yes,Yes,No,Three or more,One,One,Two,Two,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,I don't know.,I don't know.,1 or 2,1 or 2,1 or 2
60800174,60803810,PHL - stratum 07: REGION 6,August,2006,Male,Yes,Yes,Yes,Yes,Yes,None,Three or more,None,None,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,1 or 2,None,03-May
60800148,60803811,PHL - stratum 08: REGION 7,November,2006,Male,Yes,Yes,Yes,Yes,Yes,None,One,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,None,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2
60800034,60803813,PHL - stratum 07: REGION 6,May,2006,Female,No,No,No,No,Yes,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,No Response,No Response,No Response,No Response,1 or 2
60800094,60803814,PHL - stratum 05: REGION 4B,May,2006,Female,Yes,No,No,Yes,Yes,None,One,None,None,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,None,1 or 2,None,1 or 2
60800078,60803815,PHL - stratum 04: REGION 4A,January,2006,Male,No,Yes,Yes,Yes,Yes,One,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,1 or 2,None,None,1 or 2
60800136,60803816,PHL - stratum 02: REGION 2,December,2006,Female,No,Yes,No,Yes,Yes,One,One,None,None,None,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,1 or 2,None,None,03-May
60800176,60803817,PHL - stratum 09: REGION 8,November,2006,Female,No,Yes,Yes,Yes,Yes,None,One,None,None,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,None,None,1 or 2
60800013,60803818,PHL - stratum 11: REGION 10,August,2006,Male,No,Yes,Yes,Yes,No,None,One,None,None,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,1 or 2,None,None,1 or 2
60800012,60803819,PHL - stratum 14: NCR,September,2006,Female,No,No,Yes,Yes,Yes,None,None,One,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,None,None,1 or 2,None,More than 5
60800150,60803820,PHL - stratum 05: REGION 4B,November,2006,Female,No,No,No,No Response,Yes,None,Two,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,None,None,None,None,1 or 2
60800023,60803821,PHL - stratum 04: REGION 4A,January,2006,Male,Yes,Yes,Yes,Yes,Yes,None,One,One,One,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Three,1 or 2,None,1 or 2,1 or 2,None,03-May
60800092,60803823,PHL - stratum 04: REGION 4A,November,2006,Male,Yes,Yes,Yes,Yes,Yes,None,None,One,One,Two,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-Two",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,1 or 2,No Response,None,03-May
60800087,60803824,PHL - stratum 09: REGION 8,December,2006,Female,Yes,No,No,Yes,No,None,Two,None,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,03-May,None,1 or 2,None
60800137,60803825,PHL - stratum 03: REGION 3,September,2006,Male,Yes,No,Yes,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,1 or 2,None,None,None,None,03-May
60800039,60803826,PHL - stratum 03: REGION 3,August,2006,Female,No,No,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,1 or 2,None,1 or 2,None,None,03-May
60800031,60803827,PHL - stratum 14: NCR,March,2006,Male,No,Yes,Yes,Yes,Yes,None,None,One,One,One,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,None,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2
60800162,60803828,PHL - stratum 02: REGION 2,May,2006,Female,Yes,No,No,Yes,No,None,None,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Two,None,None,None,None,None,1 or 2
60800003,60803829,PHL - stratum 04: REGION 4A,July,2006,Female,No,Yes,No,Yes,Yes,None,Three or more,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,None,None,03-May
60800137,60803830,PHL - stratum 03: REGION 3,August,2006,Male,Yes,Yes,Yes,Yes,Yes,None,Three or more,None,Two,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,6 to 10,1 or 2,None,1 or 2,None,None,1 or 2
60800078,60803831,PHL - stratum 04: REGION 4A,June,2006,Female,Yes,Yes,Yes,Yes,Yes,Two,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,None,03-May
60800090,60803832,PHL - stratum 03: REGION 3,July,2006,Male,Yes,No,No,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,None,None,None,03-May
60800012,60803833,PHL - stratum 14: NCR,December,2006,Female,No,No,Yes,Yes,No,None,None,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,None,1 or 2,1 or 2
60800166,60803834,PHL - stratum 04: REGION 4A,May,2006,Female,No,No,Yes,Yes,Yes,One,None,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,1 or 2,None,None,None,None,More than 5
